,antenna,eclipse_state,end_time,id,max_el,satellite,start_time,terminator_time,lost_imagery,midpoint,duration,utility
721,ground_site1_2b,"[False, False]",2017-02-16 18:27:38.924361,7205129,5.89,sat9,2017-02-16 18:25:04.924361,,693.0,2017-02-16 18:26:21.924361,154.0,2267.58457516
722,ground_site1_2c,"[False, False]",2017-02-16 18:27:38.989638,7205130,5.89,sat9,2017-02-16 18:25:04.989638,,693.0,2017-02-16 18:26:21.989638,154.0,2267.58457516
723,ground_site2_1,"[False, False]",2017-02-16 18:31:00.483783,7205143,7.82,sat8,2017-02-16 18:26:39.483783,,1174.5,2017-02-16 18:28:49.983783,261.0,4086.03128492
724,ground_site2_2,"[False, False]",2017-02-16 18:31:00.619440,7205145,7.82,sat8,2017-02-16 18:26:39.619440,,1174.5,2017-02-16 18:28:50.119440,261.0,4086.03128492
725,ground_site3_1,"[False, False]",2017-02-16 18:33:48.098257,7205147,52.15,sat8,2017-02-16 18:26:41.098257,,1921.5,2017-02-16 18:30:14.598257,427.0,6684.80980329
726,ground_site3_2,"[False, False]",2017-02-16 18:33:48.156324,7205148,52.15,sat8,2017-02-16 18:26:41.156324,,1921.5,2017-02-16 18:30:14.656324,427.0,6684.80980329
727,ground_site3_3,"[False, False]",2017-02-16 18:33:48.214359,7205149,52.16,sat8,2017-02-16 18:26:41.214359,,1921.5,2017-02-16 18:30:14.714359,427.0,6684.80980329
728,ground_site1_1,"[False, False]",2017-02-16 18:35:03.083106,7205177,6.26,sat10,2017-02-16 18:32:00.083106,,823.5,2017-02-16 18:33:31.583106,183.0,2847.14283151
729,ground_site1_1a,"[False, False]",2017-02-16 18:35:02.148370,7205178,6.26,sat10,2017-02-16 18:32:00.148370,,819.0,2017-02-16 18:33:31.148370,182.0,2831.58467396
730,ground_site1_2,"[False, False]",2017-02-16 18:35:02.214758,7205179,6.26,sat10,2017-02-16 18:32:00.214758,,819.0,2017-02-16 18:33:31.214758,182.0,2831.58467396
731,ground_site1_2a,"[False, False]",2017-02-16 18:35:02.280009,7205180,6.26,sat10,2017-02-16 18:32:00.280009,,819.0,2017-02-16 18:33:31.280009,182.0,2831.58467396
732,ground_site1_2b,"[False, False]",2017-02-16 18:35:02.345189,7205181,6.26,sat10,2017-02-16 18:32:00.345189,,819.0,2017-02-16 18:33:31.345189,182.0,2831.58467396
733,ground_site1_2c,"[False, False]",2017-02-16 18:35:02.410409,7205182,6.26,sat10,2017-02-16 18:32:00.410409,,819.0,2017-02-16 18:33:31.410409,182.0,2831.58467396
734,ground_site3_1,"[False, False]",2017-02-16 18:42:35.795093,7205221,40.71,sat9,2017-02-16 18:35:41.795093,,1863.0,2017-02-16 18:39:08.795093,414.0,6095.97411764
735,ground_site3_2,"[False, False]",2017-02-16 18:42:35.853184,7205222,40.7,sat9,2017-02-16 18:35:41.853184,,1863.0,2017-02-16 18:39:08.853184,414.0,6095.97411764
736,ground_site3_3,"[False, False]",2017-02-16 18:42:34.911176,7205223,40.71,sat9,2017-02-16 18:35:41.911176,,1858.5,2017-02-16 18:39:08.411176,413.0,6081.24954247
737,ground_site2_2,"[False, False]",2017-02-16 18:39:01.327337,7205226,6.06,sat9,2017-02-16 18:36:14.327337,,751.5,2017-02-16 18:37:37.827337,167.0,2459.00405228
738,ground_site2_1,"[False, False]",2017-02-16 18:39:01.190058,7205224,6.06,sat9,2017-02-16 18:36:15.190058,,747.0,2017-02-16 18:37:38.190058,166.0,2444.27947712
739,ground_site1_1,"[False, False]",2017-02-16 18:43:35.402088,7205252,6.74,sat11,2017-02-16 18:40:03.402088,,954.0,2017-02-16 18:41:49.402088,212.0,3903.68633622
740,ground_site1_1a,"[False, False]",2017-02-16 18:43:35.467377,7205253,6.74,sat11,2017-02-16 18:40:03.467377,,954.0,2017-02-16 18:41:49.467377,212.0,3903.68633622
741,ground_site1_2,"[False, False]",2017-02-16 18:43:35.532365,7205254,6.74,sat11,2017-02-16 18:40:03.532365,,954.0,2017-02-16 18:41:49.532365,212.0,3903.68633622
742,ground_site1_2a,"[False, False]",2017-02-16 18:43:35.597260,7205255,6.74,sat11,2017-02-16 18:40:03.597260,,954.0,2017-02-16 18:41:49.597260,212.0,3903.68633622
743,ground_site1_2b,"[False, False]",2017-02-16 18:43:34.662131,7205256,6.74,sat11,2017-02-16 18:40:03.662131,,949.5,2017-02-16 18:41:49.162131,211.0,3885.27272143
744,ground_site1_2c,"[False, False]",2017-02-16 18:43:34.727084,7205257,6.74,sat11,2017-02-16 18:40:03.727084,,949.5,2017-02-16 18:41:49.227084,211.0,3885.27272143
745,ground_site3_1,"[False, False]",2017-02-16 18:49:43.213128,7205278,33.84,sat10,2017-02-16 18:43:04.213128,,1795.5,2017-02-16 18:46:23.713128,399.0,6207.70486215
746,ground_site3_2,"[False, False]",2017-02-16 18:49:43.271533,7205279,33.84,sat10,2017-02-16 18:43:04.271533,,1795.5,2017-02-16 18:46:23.771533,399.0,6207.70486215
747,ground_site3_3,"[False, False]",2017-02-16 18:49:43.329904,7205280,33.85,sat10,2017-02-16 18:43:04.329904,,1795.5,2017-02-16 18:46:23.829904,399.0,6207.70486215
748,ground_site1_1,"[False, False]",2017-02-16 18:50:27.243535,7205308,7.16,sat12,2017-02-16 18:46:34.243535,,1048.5,2017-02-16 18:48:30.743535,233.0,3907.00494485
749,ground_site1_1a,"[False, False]",2017-02-16 18:50:27.309135,7205309,7.16,sat12,2017-02-16 18:46:34.309135,,1048.5,2017-02-16 18:48:30.809135,233.0,3907.00494485
750,ground_site1_2,"[False, False]",2017-02-16 18:50:27.374778,7205310,7.16,sat12,2017-02-16 18:46:34.374778,,1048.5,2017-02-16 18:48:30.874778,233.0,3907.00494485
751,ground_site1_2a,"[False, False]",2017-02-16 18:50:27.440687,7205311,7.16,sat12,2017-02-16 18:46:34.440687,,1048.5,2017-02-16 18:48:30.940687,233.0,3907.00494485
752,ground_site1_2b,"[False, False]",2017-02-16 18:50:27.506226,7205312,7.16,sat12,2017-02-16 18:46:34.506226,,1048.5,2017-02-16 18:48:31.006226,233.0,3907.00494485
753,ground_site1_2c,"[False, False]",2017-02-16 18:50:27.571553,7205313,7.16,sat12,2017-02-16 18:46:34.571553,,1048.5,2017-02-16 18:48:31.071553,233.0,3907.00494485
754,ground_site3_1,"[False, False]",2017-02-16 18:57:56.497120,7205369,27.66,sat11,2017-02-16 18:51:38.497120,,1701.0,2017-02-16 18:54:47.497120,378.0,6960.34639194
755,ground_site3_2,"[False, False]",2017-02-16 18:57:56.566016,7205370,27.66,sat11,2017-02-16 18:51:38.566016,,1701.0,2017-02-16 18:54:47.566016,378.0,6960.34639194
756,ground_site3_3,"[False, False]",2017-02-16 18:57:56.634799,7205371,27.67,sat11,2017-02-16 18:51:38.634799,,1701.0,2017-02-16 18:54:47.634799,378.0,6960.34639194
757,ground_site1_1,"[True, False]",2017-02-16 18:59:37.434415,7205407,7.79,sat1,2017-02-16 18:55:15.434415,2017-02-16 18:55:41.532071,1061.560548,2017-02-16 18:57:26.434415,262.0,4817.82153919
758,ground_site1_1a,"[True, False]",2017-02-16 18:59:37.499918,7205408,7.79,sat1,2017-02-16 18:55:15.499918,2017-02-16 18:55:40.574136,1066.166019,2017-02-16 18:57:26.499918,262.0,4813.21606819
759,ground_site1_2,"[True, False]",2017-02-16 18:59:36.565338,7205409,7.79,sat1,2017-02-16 18:55:15.565338,2017-02-16 18:55:40.543853,1062.0966825,2017-02-16 18:57:26.065338,261.0,4794.84501504
760,ground_site1_2a,"[True, False]",2017-02-16 18:59:36.630768,7205410,7.79,sat1,2017-02-16 18:55:15.630768,2017-02-16 18:55:40.609283,1062.0966825,2017-02-16 18:57:26.130768,261.0,4794.84501504
761,ground_site1_2b,"[True, False]",2017-02-16 18:59:36.696094,7205411,7.79,sat1,2017-02-16 18:55:15.696094,2017-02-16 18:55:40.674609,1062.0966825,2017-02-16 18:57:26.196094,261.0,4794.84501504
762,ground_site1_2c,"[True, False]",2017-02-16 18:59:36.761603,7205412,7.79,sat1,2017-02-16 18:55:15.761603,2017-02-16 18:55:40.740118,1062.0966825,2017-02-16 18:57:26.261603,261.0,4794.84501504
763,ground_site3_1,"[False, False]",2017-02-16 19:04:30.335098,7205478,23.56,sat12,2017-02-16 18:58:35.335098,,1597.5,2017-02-16 19:01:32.835098,355.0,5952.73285589
764,ground_site3_2,"[False, False]",2017-02-16 19:04:30.404770,7205479,23.56,sat12,2017-02-16 18:58:35.404770,,1597.5,2017-02-16 19:01:32.904770,355.0,5952.73285589
765,ground_site3_3,"[False, False]",2017-02-16 19:04:30.474567,7205480,23.56,sat12,2017-02-16 18:58:35.474567,,1597.5,2017-02-16 19:01:32.974567,355.0,5952.73285589
766,ground_site4_1,"[True, True]",2017-02-16 19:05:40.204515,7205818,12.81,sat2,2017-02-16 19:02:16.204515,,0.0,2017-02-16 19:03:58.204515,204.0,4775.02570786
767,ground_site4_2,"[True, True]",2017-02-16 19:05:40.265753,7205817,12.81,sat2,2017-02-16 19:02:16.265753,,0.0,2017-02-16 19:03:58.265753,204.0,4775.02570786
768,ground_site4_1,"[True, True]",2017-02-16 19:07:08.851583,7205824,13.17,sat3,2017-02-16 19:03:33.851583,,0.0,2017-02-16 19:05:21.351583,215.0,4378.8977198
769,ground_site4_2,"[True, True]",2017-02-16 19:07:08.912592,7205825,13.18,sat3,2017-02-16 19:03:33.912592,,0.0,2017-02-16 19:05:21.412592,215.0,4378.8977198
770,ground_site1_1,"[True, False]",2017-02-16 19:11:57.190397,7206536,8.72,sat2,2017-02-16 19:07:02.190397,2017-02-16 19:08:02.688443,1055.258793,2017-02-16 19:09:29.690397,295.0,5849.80289238
771,ground_site1_1a,"[True, False]",2017-02-16 19:11:57.256301,7206537,8.72,sat2,2017-02-16 19:07:02.256301,2017-02-16 19:08:02.754347,1055.258793,2017-02-16 19:09:29.756301,295.0,5849.80289238
772,ground_site1_2,"[True, False]",2017-02-16 19:11:57.322320,7206538,8.72,sat2,2017-02-16 19:07:02.322320,2017-02-16 19:08:02.820366,1055.258793,2017-02-16 19:09:29.822320,295.0,5849.80289238
773,ground_site1_2a,"[True, False]",2017-02-16 19:11:57.388343,7206539,8.72,sat2,2017-02-16 19:07:02.388343,2017-02-16 19:08:02.886389,1055.258793,2017-02-16 19:09:29.888343,295.0,5849.80289238
774,ground_site1_2b,"[True, False]",2017-02-16 19:11:57.454492,7206540,8.72,sat2,2017-02-16 19:07:02.454492,2017-02-16 19:08:02.952538,1055.258793,2017-02-16 19:09:29.954492,295.0,5849.80289238
775,ground_site1_2c,"[True, False]",2017-02-16 19:11:57.520605,7206541,8.72,sat2,2017-02-16 19:07:02.520605,2017-02-16 19:08:03.018651,1055.258793,2017-02-16 19:09:30.020605,295.0,5849.80289238
776,ground_site3_1,"[False, False]",2017-02-16 19:13:12.528770,7206555,19.31,sat1,2017-02-16 19:07:53.528770,,1435.5,2017-02-16 19:10:33.028770,319.0,5722.98429699
777,ground_site3_2,"[False, False]",2017-02-16 19:13:12.598772,7206556,19.31,sat1,2017-02-16 19:07:53.598772,,1435.5,2017-02-16 19:10:33.098772,319.0,5722.98429699
778,ground_site3_3,"[False, False]",2017-02-16 19:13:12.669009,7206554,19.31,sat1,2017-02-16 19:07:53.669009,,1435.5,2017-02-16 19:10:33.169009,319.0,5722.98429699
779,ground_site1_1,"[True, False]",2017-02-16 19:13:21.837605,7206565,8.82,sat3,2017-02-16 19:08:22.837605,2017-02-16 19:09:27.659870,1053.7998075,2017-02-16 19:10:52.337605,299.0,5035.92306795
780,ground_site1_1a,"[True, False]",2017-02-16 19:13:21.903596,7206566,8.82,sat3,2017-02-16 19:08:22.903596,2017-02-16 19:09:27.725861,1053.7998075,2017-02-16 19:10:52.403596,299.0,5035.92306795
781,ground_site1_2,"[True, False]",2017-02-16 19:13:21.969490,7206567,8.82,sat3,2017-02-16 19:08:22.969490,2017-02-16 19:09:27.791755,1053.7998075,2017-02-16 19:10:52.469490,299.0,5035.92306795
782,ground_site1_2a,"[True, False]",2017-02-16 19:13:22.035486,7206568,8.82,sat3,2017-02-16 19:08:23.035486,2017-02-16 19:09:27.857751,1053.7998075,2017-02-16 19:10:52.535486,299.0,5035.92306795
783,ground_site1_2b,"[True, False]",2017-02-16 19:13:22.101388,7206569,8.82,sat3,2017-02-16 19:08:23.101388,2017-02-16 19:09:27.923653,1053.7998075,2017-02-16 19:10:52.601388,299.0,5035.92306795
784,ground_site1_2c,"[True, False]",2017-02-16 19:13:22.167367,7206570,8.82,sat3,2017-02-16 19:08:23.167367,2017-02-16 19:09:27.989632,1053.7998075,2017-02-16 19:10:52.667367,299.0,5035.92306795
785,ground_site4_1,"[True, True]",2017-02-16 19:12:51.598382,7206577,14.99,sat4,2017-02-16 19:08:32.598382,,0.0,2017-02-16 19:10:42.098382,259.0,5831.80709803
786,ground_site4_2,"[True, True]",2017-02-16 19:12:51.659266,7206578,14.99,sat4,2017-02-16 19:08:32.659266,,0.0,2017-02-16 19:10:42.159266,259.0,5831.80709803
787,ground_site1_2b,"[True, False]",2017-02-16 19:18:49.823782,7207033,9.39,sat4,2017-02-16 19:13:33.823782,2017-02-16 19:14:54.675344,1058.167971,2017-02-16 19:16:11.823782,316.0,6057.08702119
788,ground_site1_2c,"[True, False]",2017-02-16 19:18:48.889608,7207034,9.38,sat4,2017-02-16 19:13:33.889608,2017-02-16 19:14:55.715779,1049.2822305,2017-02-16 19:16:11.389608,315.0,6043.45613197
789,ground_site1_1,"[True, False]",2017-02-16 19:18:49.561087,7207029,9.39,sat4,2017-02-16 19:13:34.561087,2017-02-16 19:14:55.156789,1054.819341,2017-02-16 19:16:12.061087,315.0,6037.91902147
790,ground_site1_1a,"[True, False]",2017-02-16 19:18:49.626746,7207030,9.39,sat4,2017-02-16 19:13:34.626746,2017-02-16 19:14:55.222448,1054.819341,2017-02-16 19:16:12.126746,315.0,6037.91902147
791,ground_site1_2,"[True, False]",2017-02-16 19:18:49.692381,7207031,9.39,sat4,2017-02-16 19:13:34.692381,2017-02-16 19:14:55.288083,1054.819341,2017-02-16 19:16:12.192381,315.0,6037.91902147
792,ground_site1_2a,"[True, False]",2017-02-16 19:18:49.758028,7207032,9.39,sat4,2017-02-16 19:13:34.758028,2017-02-16 19:14:55.353730,1054.819341,2017-02-16 19:16:12.258028,315.0,6037.91902147
793,ground_site4_1,"[True, True]",2017-02-16 19:23:31.840091,7207344,18.12,sat5,2017-02-16 19:18:22.840091,,0.0,2017-02-16 19:20:57.340091,309.0,6256.20192967
794,ground_site4_2,"[True, True]",2017-02-16 19:23:31.901405,7207345,18.12,sat5,2017-02-16 19:18:22.901405,,0.0,2017-02-16 19:20:57.401405,309.0,6256.20192967
795,ground_site3_2,"[False, False]",2017-02-16 19:24:51.356898,7207646,15.19,sat2,2017-02-16 19:20:30.356898,,1174.5,2017-02-16 19:22:40.856898,261.0,4934.7240674
796,ground_site3_3,"[False, False]",2017-02-16 19:24:50.425902,7207647,15.19,sat2,2017-02-16 19:20:30.425902,,1170.0,2017-02-16 19:22:40.425902,260.0,4915.81707864
797,ground_site3_1,"[False, False]",2017-02-16 19:24:51.287796,7207645,15.19,sat2,2017-02-16 19:20:31.287796,,1170.0,2017-02-16 19:22:41.287796,260.0,4915.81707864
798,ground_site4_1,"[True, True]",2017-02-16 19:26:13.618940,7207658,19.49,sat6,2017-02-16 19:20:49.618940,,0.0,2017-02-16 19:23:31.618940,324.0,6742.01041342
799,ground_site4_2,"[True, True]",2017-02-16 19:26:13.680437,7207659,19.49,sat6,2017-02-16 19:20:49.680437,,0.0,2017-02-16 19:23:31.680437,324.0,6742.01041342
800,ground_site5_1,"[True, True]",2017-02-16 19:22:37.363867,7256444,5.13,sat5,2017-02-16 19:21:37.363867,,0.0,2017-02-16 19:22:07.363867,60.0,1214.7964912
801,ground_site3_3,"[False, False]",2017-02-16 19:26:09.085720,7207674,14.72,sat3,2017-02-16 19:21:58.085720,,1129.5,2017-02-16 19:24:03.585720,251.0,3982.60850079
802,ground_site3_1,"[False, False]",2017-02-16 19:26:08.968971,7207672,14.72,sat3,2017-02-16 19:21:58.968971,,1125.0,2017-02-16 19:24:03.968971,250.0,3966.74153466
803,ground_site3_2,"[False, False]",2017-02-16 19:26:09.027352,7207673,14.72,sat3,2017-02-16 19:21:59.027352,,1125.0,2017-02-16 19:24:04.027352,250.0,3966.74153466
804,ground_site5_1,"[True, True]",2017-02-16 19:25:50.131708,7207688,5.7,sat6,2017-02-16 19:23:32.131708,,0.0,2017-02-16 19:24:41.131708,138.0,2871.59702794
805,ground_site1_1,"[True, False]",2017-02-16 19:29:13.800179,7207698,10.32,sat5,2017-02-16 19:23:33.800179,2017-02-16 19:25:22.042366,1042.9101585,2017-02-16 19:26:23.800179,340.0,5840.93662495
806,ground_site1_1a,"[True, False]",2017-02-16 19:29:13.866679,7207691,10.32,sat5,2017-02-16 19:23:33.866679,2017-02-16 19:25:22.108866,1042.9101585,2017-02-16 19:26:23.866679,340.0,5840.93662495
807,ground_site1_2,"[True, False]",2017-02-16 19:29:13.932838,7207692,10.32,sat5,2017-02-16 19:23:33.932838,2017-02-16 19:25:22.175025,1042.9101585,2017-02-16 19:26:23.932838,340.0,5840.93662495
808,ground_site1_2a,"[True, False]",2017-02-16 19:29:13.999089,7207693,10.32,sat5,2017-02-16 19:23:33.999089,2017-02-16 19:25:22.241276,1042.9101585,2017-02-16 19:26:23.999089,340.0,5840.93662495
809,ground_site1_2b,"[True, False]",2017-02-16 19:29:14.065165,7207694,10.32,sat5,2017-02-16 19:23:34.065165,2017-02-16 19:25:22.307352,1042.9101585,2017-02-16 19:26:24.065165,340.0,5840.93662495
810,ground_site1_2c,"[True, False]",2017-02-16 19:29:14.131274,7207695,10.32,sat5,2017-02-16 19:23:34.131274,2017-02-16 19:25:22.373461,1042.9101585,2017-02-16 19:26:24.131274,340.0,5840.93662495
811,ground_site1_1,"[True, False]",2017-02-16 19:31:52.569627,7207794,10.7,sat6,2017-02-16 19:26:03.569627,2017-02-16 19:28:00.130173,1045.977543,2017-02-16 19:28:58.069627,349.0,6216.24972331
812,ground_site1_1a,"[True, False]",2017-02-16 19:31:52.636257,7207795,10.7,sat6,2017-02-16 19:26:03.636257,2017-02-16 19:28:00.196803,1045.977543,2017-02-16 19:28:58.136257,349.0,6216.24972331
813,ground_site1_2,"[True, False]",2017-02-16 19:31:52.702583,7207796,10.7,sat6,2017-02-16 19:26:03.702583,2017-02-16 19:28:00.263129,1045.977543,2017-02-16 19:28:58.202583,349.0,6216.24972331
814,ground_site1_2a,"[True, False]",2017-02-16 19:31:52.770614,7207797,10.7,sat6,2017-02-16 19:26:03.770614,2017-02-16 19:28:00.331160,1045.977543,2017-02-16 19:28:58.270614,349.0,6216.24972331
815,ground_site1_2b,"[True, False]",2017-02-16 19:31:51.840326,7207790,10.7,sat6,2017-02-16 19:26:03.840326,2017-02-16 19:28:00.066888,1042.980471,2017-02-16 19:28:57.840326,348.0,6198.43812119
816,ground_site1_2c,"[True, False]",2017-02-16 19:31:51.906589,7207791,10.7,sat6,2017-02-16 19:26:03.906589,2017-02-16 19:28:00.133151,1042.980471,2017-02-16 19:28:57.906589,348.0,6198.43812119
817,ground_site3_1,"[False, False]",2017-02-16 19:31:05.698820,7207924,12.82,sat4,2017-02-16 19:27:43.698820,,909.0,2017-02-16 19:29:24.698820,202.0,3639.35920387
818,ground_site3_2,"[False, False]",2017-02-16 19:31:05.757209,7207925,12.82,sat4,2017-02-16 19:27:43.757209,,909.0,2017-02-16 19:29:24.757209,202.0,3639.35920387
819,ground_site3_3,"[False, False]",2017-02-16 19:31:05.815482,7207926,12.82,sat4,2017-02-16 19:27:43.815482,,909.0,2017-02-16 19:29:24.815482,202.0,3639.35920387
820,ground_site4_1,"[True, True]",2017-02-16 19:39:53.036220,7207998,25.22,sat7,2017-02-16 19:33:43.036220,,0.0,2017-02-16 19:36:48.036220,370.0,8116.77317003
821,ground_site4_2,"[True, True]",2017-02-16 19:39:53.097892,7207994,25.23,sat7,2017-02-16 19:33:43.097892,,0.0,2017-02-16 19:36:48.097892,370.0,8116.77317003
822,ground_site5_1,"[True, True]",2017-02-16 19:40:05.543087,7208010,7.94,sat7,2017-02-16 19:35:37.543087,,0.0,2017-02-16 19:37:51.543087,268.0,5879.17624208
823,ground_site3_1,"[False, False]",2017-02-16 19:40:16.753552,7208053,10.37,sat5,2017-02-16 19:38:59.753552,,346.5,2017-02-16 19:39:38.253552,77.0,1212.48883037
824,ground_site3_2,"[False, False]",2017-02-16 19:40:16.819674,7208054,10.37,sat5,2017-02-16 19:38:59.819674,,346.5,2017-02-16 19:39:38.319674,77.0,1212.48883037
825,ground_site3_3,"[False, False]",2017-02-16 19:40:16.886936,7208055,10.37,sat5,2017-02-16 19:38:59.886936,,346.5,2017-02-16 19:39:38.386936,77.0,1212.48883037
826,ground_site1_1,"[True, False]",2017-02-16 19:45:19.549465,7208056,12.18,sat7,2017-02-16 19:39:00.549465,2017-02-16 19:41:30.817042,1029.2959035,2017-02-16 19:42:10.049465,379.0,7284.91228959
827,ground_site1_1a,"[True, False]",2017-02-16 19:45:19.612761,7208057,12.18,sat7,2017-02-16 19:39:00.612761,2017-02-16 19:41:30.880338,1029.2959035,2017-02-16 19:42:10.112761,379.0,7284.91228959
828,ground_site1_2,"[True, False]",2017-02-16 19:45:19.676147,7208058,12.18,sat7,2017-02-16 19:39:00.676147,2017-02-16 19:41:30.943724,1029.2959035,2017-02-16 19:42:10.176147,379.0,7284.91228959
829,ground_site1_2a,"[True, False]",2017-02-16 19:45:19.739553,7208059,12.18,sat7,2017-02-16 19:39:00.739553,2017-02-16 19:41:31.007130,1029.2959035,2017-02-16 19:42:10.239553,379.0,7284.91228959
830,ground_site1_2b,"[True, False]",2017-02-16 19:45:19.802909,7208060,12.18,sat7,2017-02-16 19:39:00.802909,2017-02-16 19:41:31.070486,1029.2959035,2017-02-16 19:42:10.302909,379.0,7284.91228959
831,ground_site1_2c,"[True, False]",2017-02-16 19:45:19.866365,7208061,12.18,sat7,2017-02-16 19:39:00.866365,2017-02-16 19:41:31.133942,1029.2959035,2017-02-16 19:42:10.366365,379.0,7284.91228959
832,ground_site4_1,"[True, True]",2017-02-16 19:47:51.923164,7208094,29.85,sat8,2017-02-16 19:41:20.923164,,0.0,2017-02-16 19:44:36.423164,391.0,7880.71928124
833,ground_site4_2,"[True, True]",2017-02-16 19:47:51.982241,7208095,29.85,sat8,2017-02-16 19:41:20.982241,,0.0,2017-02-16 19:44:36.482241,391.0,7880.71928124
834,ground_site5_1,"[True, True]",2017-02-16 19:48:16.489268,7208116,9.53,sat8,2017-02-16 19:42:56.489268,,0.0,2017-02-16 19:45:36.489268,320.0,6449.6935294
835,ground_site1_1,"[True, False]",2017-02-16 19:53:13.916529,7208147,13.21,sat8,2017-02-16 19:46:37.916529,2017-02-16 19:49:27.299341,1019.777346,2017-02-16 19:49:55.916529,396.0,6961.71839663
836,ground_site1_1a,"[True, False]",2017-02-16 19:53:13.978542,7208148,13.21,sat8,2017-02-16 19:46:37.978542,2017-02-16 19:49:27.361354,1019.777346,2017-02-16 19:49:55.978542,396.0,6961.71839663
837,ground_site1_2,"[True, False]",2017-02-16 19:53:14.041917,7208149,13.21,sat8,2017-02-16 19:46:38.041917,2017-02-16 19:49:27.424729,1019.777346,2017-02-16 19:49:56.041917,396.0,6961.71839663
838,ground_site1_2a,"[True, False]",2017-02-16 19:53:14.104400,7208150,13.21,sat8,2017-02-16 19:46:38.104400,2017-02-16 19:49:27.487212,1019.777346,2017-02-16 19:49:56.104400,396.0,6961.71839663
839,ground_site1_2b,"[True, False]",2017-02-16 19:53:14.166407,7208151,13.21,sat8,2017-02-16 19:46:38.166407,2017-02-16 19:49:27.549219,1019.777346,2017-02-16 19:49:56.166407,396.0,6961.71839663
